,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,targetX,targetY,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,passTippedAtLine,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,pff_passCoverage,pff_manZone,swing_play
9312,2022092502,3919,(:08) (Shotgun) P.Mahomes pass short middle intended for J.Smith-Schuster INTERCEPTED by R.McLeod (S.Gilmore) at IND 36. R.McLeod to IND 36 for no gain (T.Kelce).,4,1,10,KC,IND,IND,46,00:08,20,17,N,56,0.824206754565239,0.175793245434761,0.910420928557869,EMPTY,3x2,10.0,IN,10.0,46.63,17.46,False,TRADITIONAL,2.25999999046326,INSIDE_BOX,2.403,2.40300011634827,,False,False,False,0,,,,0,0,0.162915821187198,-0.162915821187198,-1.09526319371071,True,,,0,Cover-3 Seam,Zone,1
9342,2022110603,2761,(1:15) (Shotgun) J.Goff pass short middle to A.St. Brown to GB 16 for 25 yards (A.Amos).,3,3,6,DET,GB,GB,41,01:15,8,6,N,69,0.574805539101362,0.425194460898638,2.0656741122948,SHOTGUN,3x1,11.0,C,13.0,82.01,25.02,False,TRADITIONAL,3.17000007629395,INSIDE_BOX,2.302,2.30200004577637,,False,False,False,0,,,,25,25,0.152715217322111,-0.152715217322111,2.98542268871097,True,,,0,Cover-3,Zone,1
9356,2022100909,1046,"(14:06) C.Wentz pass deep middle to D.Brown for 75 yards, TOUCHDOWN.",2,1,10,WAS,TEN,WAS,25,14:06,3,7,N,35,0.354469433426857,0.645530566573143,1.15508436178789,I_FORM,2x1,10.0,C,49.0,81.19,18.38,True,TRADITIONAL,6.6399998664856,INSIDE_BOX,3.204,3.2039999961853,,False,False,False,0,,,,75,75,0.177651725709438,-0.177651725709438,5.84491563821211,True,UNDEFINED,,0,Quarters,Zone,1
9375,2022100211,1899,(14:48) (Shotgun) A.Rodgers pass deep right to A.Lazard to NE 49 for 32 yards (Jo.Jones).,3,3,10,GB,NE,GB,19,14:48,7,10,N,91,0.584971327334642,0.415028672665358,-1.06116250436753,SHOTGUN,2x2,6.0,C,28.0,64.81,51.86,False,TRADITIONAL,3.75,INSIDE_BOX,2.136,2.13599991798401,,False,False,False,0,,,,32,32,0.125819928944111,-0.125819928944111,4.10170292505063,True,,,0,Cover-1,Man,1
9391,2022091104,4334,(2:21) (Shotgun) M.Sanders left tackle to DET 49 for 24 yards (J.Okudah).,4,3,2,PHI,DET,PHI,27,02:21,35,38,N,37,0.144626181572676,0.855373818427324,1.16345706884749,SHOTGUN,2x2,4.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,24,24,-0.107691790908575,0.107691790908575,1.67450964683667,False,INSIDE ZONE,READ OPTION;SPLIT,0,Cover-1,Man,1
9393,2022103001,1712,"(:51) (Shotgun) P.Walker pass short middle intended for D.Foreman INTERCEPTED by L.Carter at CAR 28. L.Carter for 28 yards, TOUCHDOWN.",2,1,10,CAR,ATL,CAR,37,00:51,7,10,N,73,0.442648448050022,0.557351551949978,1.16352390259271,SHOTGUN,2x2,18.0,IN,-9.0,76.21,23.49,False,TRADITIONAL,4.80000019073486,INSIDE_BOX,2.47,2.47000002861023,,False,True,False,0,,,,0,0,0.25186350569129,-0.25186350569129,-8.16352390259271,True,,,0,Cover-3,Zone,1
9415,2022100211,3844,(6:05) (Shotgun) A.Rodgers pass deep left to A.Lazard to GB 35 for 22 yards (A.Phillips).,5,2,7,GB,NE,GB,13,06:05,24,24,N,23,0.462693249156406,0.537306750843594,0.0481993714347482,SHOTGUN,2x1,4.0,C,17.0,38.9,40.1,True,TRADITIONAL,4.51000022888184,INSIDE_BOX,3.537,3.53699994087219,,False,False,False,0,,,,22,22,0.115172705323922,-0.115172705323922,1.66100341081619,True,OUTSIDE ZONE,,0,Cover-3,Zone,1
9428,2022110610,3889,(1:08) N.Allegretti reported in as eligible.  M.Burton right guard to KC 45 for no gain (D.Cole).,4,3,1,KC,TEN,KC,45,01:08,17,17,N,55,0.722926124930382,0.277073875069618,1.77822052082047,I_FORM,2x0,5.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_RIGHT,,0,0,-0.102653667330742,0.102653667330742,-1.47710766375531,False,FB RUN,,0,Cover-1,Man,1
9442,2022110606,2350,(5:38) (Shotgun) J.Allen pass short left intended for G.Davis INTERCEPTED by A.Gardner at BUF 35. A.Gardner to BUF 19 for 16 yards (G.Davis).,3,2,17,BUF,NYJ,BUF,22,05:38,10,14,N,32,0.167080396786332,0.832919603213668,-0.096138293389231,SHOTGUN,3x1,5.0,IN,13.0,43.95,50.54,False,TRADITIONAL,3.67000007629395,INSIDE_BOX,2.97,2.97000002861023,,False,False,False,0,,,,0,0,0.117132844403386,-0.117132844403386,-4.71353027038276,True,,,0,Cover-6 Right,Zone,1
9454,2022091103,2357,"(4:44) (Shotgun) J.Burrow pass short right to T.Boyd for 2 yards, TOUCHDOWN.",3,3,2,CIN,PIT,PIT,2,04:44,6,17,N,12,0.410914618521929,0.589085381478071,4.96270657458808,SHOTGUN,2x2,4.0,C,2.0,8.61,44.81,False,TRADITIONAL,2.80999994277954,INSIDE_BOX,1.952,1.95200002193451,,False,True,False,0,,,,2,2,0.108091443777084,-0.108091443777084,2.03729342541192,True,,,0,Cover-0,Man,1
9469,2022110600,2183,"(9:31) (No Huddle, Shotgun) M.Mariota pass short left to D.London to LAC 6 for 5 yards (K.Mack, M.Davis). FUMBLES (K.Mack), RECOVERED by LAC-K.Mack at LAC 6. K.Mack pushed ob at 50 for 44 yards (O.Zaccheaus, D.London).",3,2,2,ATL,LAC,LAC,11,09:31,10,14,N,99,0.4732372649014,0.5267627350986,5.38627235393506,EMPTY,3x2,10.0,C,6.0,104.9,48.85,False,TRADITIONAL,2.03999996185303,INSIDE_BOX,1.902,1.90199995040894,,False,False,False,0,,,,5,-39,-0.223655238747597,0.223655238747597,-8.40152779704658,True,,,0,Red Zone,Other,1
9499,2022100901,117,"(14:09) (Shotgun) J.Allen pass deep middle to G.Davis for 98 yards, TOUCHDOWN [M.Fitzpatrick].",1,3,10,BUF,PIT,BUF,2,14:09,0,0,N,108,0.807885592803359,0.192114407196641,-1.6989859752357,SHOTGUN,2x1,7.0,C,38.0,72.68,20.12,False,TRADITIONAL,4.28000020980835,INSIDE_BOX,3.17,3.17000007629395,,False,False,False,0,,,,98,98,0.119424445554614,-0.119424445554614,8.6989859752357,True,,,0,Bracket,Other,1
9518,2022091103,195,"(12:52) (Shotgun) J.Burrow pass short right intended for T.Boyd INTERCEPTED by M.Fitzpatrick at CIN 31. M.Fitzpatrick for 31 yards, TOUCHDOWN.",1,2,15,CIN,PIT,CIN,17,12:52,0,0,N,93,0.735074343159795,0.264925656840205,-0.105156174860895,SHOTGUN,2x2,8.0,IN,14.0,76.77,44.84,False,TRADITIONAL,2.48000001907349,INSIDE_BOX,3.003,3.00300002098083,,False,False,False,0,,,,0,0,-0.134582668542862,0.134582668542862,-6.89484382513911,True,,,0,Cover-2,Zone,1
9530,2022100211,2344,"(4:59) B.Zappe pass short right to D.Parker for 25 yards, TOUCHDOWN.",3,1,15,NE,GB,GB,25,04:59,14,10,N,85,0.739433709532022,0.260566290467978,4.14273595670238,SINGLEBACK,3x1,40.0,C,15.0,100.01,11.61,True,TRADITIONAL,7.48000001907349,INSIDE_BOX,3.938,3.93799996376038,,False,False,False,0,,,,25,25,-0.101643119007349,0.101643119007349,2.85726404329762,True,MAN,,0,Cover-3,Zone,1
9572,2022092501,3848,"(1:13) (No Huddle, Shotgun) D.Mills pass short left intended for R.Burkhead INTERCEPTED by R.Smith (A.Blackson) at HST 30. R.Smith to HST 12 for 18 yards (D.Mills).",4,3,1,HOU,CHI,HOU,26,01:13,20,20,N,84,0.459706515073776,0.540293484926224,0.575449746917002,EMPTY,3x2,26.0,IN,4.0,78.27,13.98,False,TRADITIONAL,2.41000008583069,INSIDE_BOX,2.536,2.53600001335144,,True,False,False,0,,,,0,0,0.406438909471035,-0.406438909471035,-5.09979783941526,True,,,0,Quarters,Zone,1
9585,2022092504,1685,(3:34) (Shotgun) K.Cousins pass short left to A.Thielen to DET 39 for 6 yards (A.Anzalone).,2,4,6,MIN,DET,DET,45,03:34,7,14,N,65,0.484841555356979,0.515158444643021,0.381375386728905,SHOTGUN,3x1,7.0,C,6.0,70.39,37.23,False,TRADITIONAL,3.59999990463257,INSIDE_BOX,2.455,2.45499992370605,,False,False,False,0,,,,6,6,0.124555286020041,-0.124555286020041,2.71638866898138,True,,,0,Cover-2,Zone,1
9646,2022100904,3532,"(2:45) (Shotgun) K.Cousins pass short left to A.Mattison to CHI 2 for 11 yards (Ja.Jones, R.Smith).",4,3,8,MIN,CHI,CHI,13,02:45,21,22,N,97,0.704746820032597,0.295253179967403,3.63590330409352,SHOTGUN,3x1,9.0,C,6.0,102.21,44.52,False,TRADITIONAL,3.32999992370605,INSIDE_BOX,2.619,2.61899995803833,,False,False,False,0,,,,11,11,0.129294037818909,-0.129294037818909,2.59305268281605,True,,,0,Cover-2,Zone,1
9678,2022091802,316,(10:18) (Shotgun) J.Goff pass short middle to A.St. Brown pushed ob at WAS 24 for 49 yards (D.Forrest).,1,3,3,DET,WAS,DET,27,10:18,0,0,N,37,0.433711741119623,0.566288258880377,0.316647730767727,SHOTGUN,3x1,10.0,C,11.0,48.56,27.2,False,TRADITIONAL,4.3600001335144,INSIDE_BOX,2.842,2.84200000762939,,False,False,False,0,,,,49,49,0.115815080702305,-0.115815080702305,4.26766664080787,True,,,0,Cover-1,Man,1
9707,2022092501,3514,(5:18) (Shotgun) D.Mills pass short middle to P.Brown to HST 39 for 30 yards (K.Vildor; N.Morrow).,4,3,10,HOU,CHI,HOU,9,05:18,20,20,N,101,0.613512389361858,0.386487610638142,-0.963658616412431,SHOTGUN,3x1,11.0,C,15.0,86.8,29.71,False,TRADITIONAL,3.82999992370605,OUTSIDE_LEFT,3.17,3.09999990463257,,False,False,False,0,,,,30,30,-0.161523662507534,0.161523662507534,2.55749332276173,True,,,0,Cover-3,Zone,1
9710,2022092900,3400,"(4:51) (Shotgun) T.Bridgewater scrambles left end pushed ob at CIN 42 for 11 yards (C.Awuzie). PENALTY on CIN-E.Apple, Illegal Contact, 5 yards, enforced at CIN 42.",4,3,10,MIA,CIN,MIA,47,04:51,20,15,N,57,0.792202152311802,0.207797847688198,1.36500423331745,SHOTGUN,3x1,4.0,R,,,,False,SCRAMBLE,5.30999994277954,,,,,,False,,0,False,OUTSIDE_LEFT,5.0,11,16,-0.113722179085016,0.113722179085016,2.24516951246187,True,,,0,Cover-1 Double,Man,1
9789,2022101300,3806,(:45) (Shotgun) J.Fields pass incomplete short right to D.Mooney (J.Smith-Williams).,4,2,4,CHI,WAS,WAS,4,00:45,7,12,N,106,0.617593317292631,0.382406682707369,5.22395717084873,SHOTGUN,3x1,27.0,I,-5.0,105.93,7.8,False,TRADITIONAL,1.54999995231628,INSIDE_BOX,1.969,1.96899998188019,,True,False,False,0,,,,0,0,-0.175449750013649,0.175449750013649,-0.932295784936287,True,,,0,Cover-0,Man,1
9812,2022100203,3224,(11:17) (Shotgun) B.Mayfield pass short right intended for D.Moore INTERCEPTED by D.Gardeck (J.Watt) at CAR 29. D.Gardeck pushed ob at CAR 5 for 24 yards (B.Mayfield).,4,1,10,CAR,ARI,CAR,25,11:17,10,13,N,85,0.396759893745184,0.603240106254816,1.51169812586159,SHOTGUN,2x2,8.0,IN,4.0,78.31,51.9,False,TRADITIONAL,1.58000004291534,INSIDE_BOX,1.635,1.63499999046326,,True,False,False,0,,,,0,0,-0.230773523449898,0.230773523449898,-7.12845330638811,True,,,0,Quarters,Zone,1
9816,2022092505,2381,"(6:47) (Shotgun) M.Jones sacked at NE 31 for -5 yards (J.Madubuike). Penalty on NE-D.Andrews, Offensive Holding, declined.",3,3,7,NE,BAL,NE,36,06:47,20,21,N,46,0.529005140066147,0.470994859933853,1.03043016465381,SHOTGUN,3x1,6.0,S,,,,False,TRADITIONAL,4.01999998092651,INSIDE_BOX,,,3.94,False,True,False,0,,,0.0,-5,-5,-0.113991837948561,0.113991837948561,-2.19337130989879,True,,,0,Cover-1,Man,1
9904,2022100911,3584,(4:28) (Shotgun) J.Hurts pass short middle to D.Goedert to ARZ 20 for 16 yards (B.Baker).,4,3,12,PHI,ARI,ARI,36,04:28,17,17,N,74,0.345201179385185,0.654798820614815,2.18016031407751,SHOTGUN,3x1,2.0,C,7.0,81.31,31.28,False,TRADITIONAL,4.15999984741211,INSIDE_BOX,2.469,2.46900010108948,,False,False,False,0,,,,16,16,-0.121228337287903,0.121228337287903,2.22971502650762,True,,,0,Cover-3 Cloud Right,Zone,1
9959,2022103009,3417,"(:41) (No Huddle, Shotgun) T.Heinicke pass deep left to T.McLaurin to IND 1 for 33 yards (S.Gilmore).",4,1,10,WAS,IND,IND,34,00:41,16,10,N,44,0.73405120720466,0.26594879279534,3.02610099106096,SHOTGUN,3x1,26.0,C,33.0,13.57,8.3,False,TRADITIONAL,6.30000019073486,INSIDE_BOX,5.84,5.84000015258789,,False,False,False,0,,,,33,33,-0.521181105077267,0.521181105077267,3.32174809131538,True,,,0,Quarters,Zone,1
9972,2022103009,2964,(7:32) (Shotgun) T.Heinicke pass short left to C.Samuel pushed ob at IND 30 for 18 yards (K.Moore).,4,4,6,WAS,IND,IND,48,07:32,16,7,N,58,0.91516500338912,0.0848349966108799,-0.285305667668581,EMPTY,3x2,4.0,C,12.0,45.79,12.14,False,TRADITIONAL,6.05999994277954,INSIDE_BOX,2.703,2.70300006866455,,False,False,False,0,,,,18,18,-0.105305008590221,0.105305008590221,4.30039536667755,True,,,0,Cover-1,Man,1
9990,2022100600,3966,(2:19) (Shotgun) R.Wilson pass deep middle intended for T.Cleveland INTERCEPTED by S.Gilmore at IND -5. Touchback.,4,3,4,DEN,IND,IND,13,02:19,9,6,N,97,0.926305713132024,0.0736942868679762,2.88844269997207,SHOTGUN,2x2,1.0,IN,13.0,114.35,16.91,True,TRADITIONAL,1.69000005722046,INSIDE_BOX,3.17,3.17000007629395,,False,False,False,0,,,,0,0,-0.237683342769742,0.237683342769742,-4.42816771956859,True,MAN,,0,Cover-1,Man,1
10011,2022092501,2398,(11:25) K.Herbert right guard to HST 23 for 52 yards (D.Stingley).,3,1,10,CHI,HOU,CHI,25,11:25,13,17,N,85,0.44075270742178,0.55924729257822,1.35256515722722,I_FORM,2x1,12.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,52,52,0.133935984224081,-0.133935984224081,3.22036736493465,False,OUTSIDE ZONE,LEAD;PITCH,0,Cover-3,Zone,1
10048,2022103004,376,(6:49) (Shotgun) D.Mills pass short left intended for B.Jordan INTERCEPTED by K.Fulton at TEN 31. K.Fulton to TEN 31 for no gain (B.Jordan).,1,3,5,HOU,TEN,TEN,34,06:49,0,0,N,44,0.62257206812501,0.37742793187499,3.06996867014095,EMPTY,3x2,3.0,IN,3.0,42.31,13.78,False,TRADITIONAL,2.24000000953674,INSIDE_BOX,1.935,1.93499994277954,,False,False,False,0,,,,0,0,-0.105449449270964,0.105449449270964,-4.76745213754475,True,,,0,Cover-1,Man,1
10060,2022092500,3182,"(12:19) (Shotgun) B.Mayfield pass short left to L.Shenault for 67 yards, TOUCHDOWN.",4,2,10,CAR,NO,CAR,33,12:19,13,7,N,43,0.795412305742502,0.204587694257498,0.864515036344528,SHOTGUN,3x1,5.0,C,-1.0,41.85,41.18,False,TRADITIONAL,1.47000002861023,INSIDE_BOX,1.935,1.93499994277954,,False,False,False,0,,,,67,67,0.112728483974934,-0.112728483974934,6.13548496365547,True,,,0,Cover-1,Man,1
10063,2022102000,1784,"(:57) (Shotgun) A.Dalton pass short middle intended for C.Olave INTERCEPTED by I.Simmons at ARZ 44. I.Simmons for 56 yards, TOUCHDOWN.",2,3,10,NO,ARI,NO,47,00:57,20,14,N,57,0.716505669057369,0.283494330942631,0.569230340537615,SHOTGUN,2x1,7.0,IN,9.0,75.08,15.82,False,TRADITIONAL,4.44000005722046,INSIDE_BOX,2.836,2.83599996566772,,False,False,False,0,,,,0,0,0.152983728796244,-0.152983728796244,-7.56923034053762,True,,,0,Cover-3,Zone,1
10080,2022110607,1940,"(14:10) (Shotgun) T.Heinicke pass deep middle to C.Samuel for 49 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was Upheld. The ruling on the field stands.",3,2,7,WAS,MIN,MIN,49,14:10,3,7,N,61,0.363523744046688,0.636476255953312,2.50553993578069,SHOTGUN,2x2,6.0,C,45.0,105.83,30.9,True,TRADITIONAL,3.69000005722046,OUTSIDE_LEFT,3.704,3.29999995231628,,False,False,False,0,,,,49,49,0.14321156591177,-0.14321156591177,4.49446006421931,True,POWER,,0,Cover-6 Right,Zone,1
10103,2022100909,3075,(10:42) (Shotgun) R.Tannehill sacked at 50 for -16 yards (J.Smith-Williams).,4,3,6,TEN,WAS,WAS,34,10:42,17,21,N,76,0.196359805762768,0.803640194237232,2.77919407363515,SHOTGUN,2x2,7.0,S,,,,False,TRADITIONAL,4.05000019073486,INSIDE_BOX,,,4.871,False,False,False,0,,,,-16,-16,0.107215989381075,-0.107215989381075,-3.18456594937015,True,,,0,Cover-3,Zone,1
10116,2022110610,3445,(7:11) (Shotgun) P.Mahomes scrambles right end to TEN 49 for 20 yards (K.Fulton).,4,3,17,KC,TEN,KC,31,07:11,9,17,N,41,0.161952819675207,0.838047180324793,-0.117347759194672,SHOTGUN,3x1,8.0,R,,,,False,SCRAMBLE,4.38000011444092,,,,,,False,,0,False,OUTSIDE_RIGHT,,20,20,0.14493952319026,-0.14493952319026,3.18115860084072,True,,,0,Cover-6 Right,Zone,1
10126,2022103003,371,(8:53) (Shotgun) T.Tagovailoa pass short left to J.Waddle to DET 35 for 9 yards (A.Parker).,1,4,4,MIA,DET,DET,44,08:53,7,0,N,54,0.63637176528573,0.36362823471427,0.0426401102449745,SHOTGUN,3x1,4.0,C,7.0,46.77,13.63,False,TRADITIONAL,3.72000002861023,INSIDE_BOX,2.103,2.1029999256134,,False,False,False,0,,,,9,9,-0.10734698548913,0.10734698548913,3.93904189241584,True,,,0,Cover-1 Double,Man,1
10168,2022100600,4192,(:47) (Shotgun) D.Jackson up the middle to DEN 17 for 17 yards (C.Sterns; K.Jackson).,4,2,1,IND,DEN,DEN,34,00:47,9,6,N,44,0.508543580770493,0.491456419229507,3.15927903004922,SHOTGUN,2x2,23.0,,,,,False,,,,,,,,,,0,False,INSIDE_RIGHT,,17,17,-0.165124118328094,0.165124118328094,0.984567572071683,False,INSIDE ZONE,,1,Cover-3,Zone,1
10197,2022101603,4115,"(:23) (Shotgun) M.Ryan pass deep right to A.Pierce for 32 yards, TOUCHDOWN.",4,3,13,IND,JAX,JAX,32,00:23,26,27,N,78,0.77334877649943,0.22665122350057,2.5850237281411,SHOTGUN,3x1,9.0,C,28.0,103.06,5.21,False,TRADITIONAL,2.79999995231628,INSIDE_BOX,2.403,2.40300011634827,,False,False,False,0,,,,32,32,0.213161844527349,-0.213161844527349,4.4149762718589,True,,,0,Cover-1,Man,1
10200,2022091101,3591,(4:13) (Shotgun) J.Brissett pass short middle to D.Peoples-Jones to CLV 36 for 5 yards (D.Jackson).,4,3,4,CLE,CAR,CLE,31,04:13,21,23,N,79,0.351465702056885,0.648534297943115,0.462018656544387,SHOTGUN,3x1,4.0,C,4.0,74.99,24.0,False,TRADITIONAL,4.6399998664856,INSIDE_BOX,3.137,3.13700008392334,,False,False,False,0,,,,5,5,-0.107504267245531,0.107504267245531,1.16369946161285,True,,,0,Cover-1,Man,1
10220,2022103001,3383,(4:07) (Shotgun) P.Walker pass short left to T.Marshall to ATL 11 for 39 yards (C.Armstrong).,4,2,18,CAR,ATL,,50,04:07,24,21,N,60,0.652321673929691,0.347678326070309,1.67184964148328,SHOTGUN,3x1,4.0,C,8.0,67.71,32.26,False,TRADITIONAL,5.19000005722046,INSIDE_BOX,2.87,2.86999988555908,,False,False,False,0,,,,39,39,-0.235371723771095,0.235371723771095,3.20964427816216,True,,,0,Cover-1,Man,1
10221,2022091103,4947,"(1:34) (Shotgun) J.Burrow sacked at PIT 45 for -7 yards (A.Maulet). FUMBLES (A.Maulet) [A.Maulet], touched at PIT 45, recovered by CIN-S.Perine at 50.",5,3,4,CIN,PIT,PIT,38,01:34,20,20,N,48,0.593774347161697,0.406225652838303,1.10702771169599,SHOTGUN,3x1,4.0,S,,,,False,TRADITIONAL,2.27999997138977,INSIDE_BOX,,,2.636,False,True,False,0,,,,-12,-12,-0.18162700004906,0.18162700004906,-1.08782317116857,True,,,0,Cover-2,Zone,1
10229,2022091103,3527,(2:02) (Shotgun) J.Burrow pass short middle to H.Hurst to PIT 2 for 1 yard (M.Fitzpatrick; T.Edmunds).,4,3,3,CIN,PIT,PIT,3,02:02,14,20,N,107,0.367636866867542,0.632363133132458,4.72006692510331,SHOTGUN,3x1,5.0,C,0.0,106.51,27.33,True,DESIGNED_ROLLOUT_RIGHT,0.140000000596046,INSIDE_BOX,1.634,1.63399994373322,,False,False,False,0,,,,1,1,-0.106778537730376,0.106778537730376,-1.14687863056315,True,UNDEFINED,,0,Cover-1,Man,1
10269,2022100905,1348,"(3:40) (Shotgun) J.Goff sacked at NE 45 for -13 yards (M.Judon). FUMBLES (M.Judon) [M.Judon], RECOVERED by NE-K.Dugger at NE 41. K.Dugger for 59 yards, TOUCHDOWN.",2,4,9,DET,NE,NE,32,03:40,6,0,N,78,0.751813657581806,0.248186342418194,1.32484694314189,SHOTGUN,3x1,2.0,S,,,,False,TRADITIONAL,4.73999977111816,OUTSIDE_LEFT,,4.0,4.56,False,False,False,0,,,,-9,-68,0.156497748568654,-0.156497748568654,-8.32484694314189,True,,,0,Cover-1,Man,1
10293,2022100912,2074,(11:48) (Shotgun) C.Rush pass deep right to M.Gallup ran ob at LA 42 for 27 yards.,3,3,16,DAL,LA,DAL,31,11:48,10,16,N,79,0.376315474510193,0.623684525489807,-0.412925391457975,SHOTGUN,3x1,7.0,C,27.0,52.56,53.38,False,TRADITIONAL,3.21000003814697,INSIDE_BOX,2.669,2.66899991035461,,False,False,False,0,,,,27,27,-0.104491695761681,0.104491695761681,3.61230212473311,True,,,0,Cover-3,Zone,1
10312,2022101608,1488,"(2:08) (No Huddle, Shotgun) M.Stafford pass short left intended for C.Kupp INTERCEPTED by D.Jackson at LA 30. D.Jackson for 30 yards, TOUCHDOWN.",2,2,7,LA,CAR,LA,23,02:08,7,3,N,33,0.859622549265623,0.140377450734377,1.24163799919188,EMPTY,3x2,19.0,IN,7.0,37.39,41.11,False,TRADITIONAL,2.29999995231628,INSIDE_BOX,2.102,2.10199999809265,,False,False,False,0,,,,0,0,-0.191408112645149,0.191408112645149,-8.24163799919188,True,,,0,Cover 6-Left,Zone,1
10350,2022100211,3545,"(:04) (Shotgun) A.Rodgers pass short middle to R.Cobb to GB 49 for 7 yards. FUMBLES, touched at GB 49, recovered by GB-E.Jenkins at NE 49. E.Jenkins to NE 49 for no gain (J.Bentley).",4,1,10,GB,NE,GB,42,00:04,24,24,N,52,0.416335033429177,0.583664966570823,0.149687367491424,SHOTGUN,3x1,3.0,C,3.0,54.88,18.43,False,TRADITIONAL,1.50999999046326,INSIDE_BOX,1.635,1.63499999046326,,False,False,False,0,,,,9,9,0.163165738597257,-0.163165738597257,-0.149687367491424,True,,,0,Prevent,Other,1
10365,2022091100,546,(6:33) (Shotgun) T.Hill right end ran ob at ATL 11 for 57 yards (C.Hayward).,1,3,1,NO,ATL,NO,32,06:33,3,0,N,78,0.36055769957602,0.63944230042398,1.97894182102755,SHOTGUN,3x1,9.0,,,,,False,DESIGNED_RUN,4.92999982833862,,,,,,,,0,False,INSIDE_RIGHT,,57,57,-0.103410551324487,0.103410551324487,3.19894561183173,False,POWER,LEAD;QB RUNS,0,Goal Line,Other,1
10374,2022110600,2266,(8:39) (Shotgun) J.Herbert pass short middle intended for J.Palmer INTERCEPTED by R.Grant at ATL 37. R.Grant to ATL 47 for 10 yards (C.Linsley).,3,3,8,LAC,ATL,ATL,48,08:39,10,14,N,58,0.276139665395021,0.723860334604979,1.63312548003159,SHOTGUN,3x1,16.0,IN,11.0,53.91,24.97,False,TRADITIONAL,3.74000000953674,INSIDE_BOX,3.036,3.03600001335144,,False,False,False,0,,,,0,0,0.105880040675402,-0.105880040675402,-4.43231118912809,True,,,0,Cover-3,Zone,1
10385,2022103000,2625,"(6:24) (No Huddle, Shotgun) R.Wilson pass deep right to G.Dulcich to JAX 1 for 38 yards (T.Herndon, R.Jenkins).",3,2,5,DEN,JAX,JAX,39,06:24,10,7,N,49,0.454503547400236,0.545496452599764,3.33981951512396,SHOTGUN,2x2,24.0,C,25.0,25.17,47.72,False,TRADITIONAL,2.49000000953674,INSIDE_BOX,2.936,2.93600010871887,,False,False,False,0,,,,38,38,-0.10300836712122,0.10300836712122,2.81156309612561,True,,,0,Cover-3 Seam,Zone,1
10401,2022100300,1547,"(3:01) (Shotgun) J.Garoppolo pass short left to D.Samuel for 57 yards, TOUCHDOWN. 52 YAC",2,3,3,SF,LA,SF,43,03:01,7,6,N,53,0.621846590191126,0.378153409808874,1.1030193772167,SHOTGUN,2x2,4.0,C,5.0,58.33,37.23,False,TRADITIONAL,2.47000002861023,INSIDE_BOX,2.235,2.23499989509583,,False,False,False,0,,,,57,57,0.129778649657965,-0.129778649657965,5.8969806227833,True,,,0,Cover-1,Man,1
10405,2022091500,2359,"(7:28) (Shotgun) P.Mahomes pass deep left to Ju.Watson for 41 yards, TOUCHDOWN.",3,3,10,KC,LAC,LAC,41,07:28,7,17,N,51,0.278676941990852,0.721323058009148,2.05964932637289,SHOTGUN,2x2,10.0,C,36.0,13.97,15.74,False,TRADITIONAL,4.30000019073486,INSIDE_BOX,3.838,3.83800005912781,,False,False,False,0,,,,41,41,0.161414198577404,-0.161414198577404,4.94035067362711,True,,,0,Cover-1 Double,Man,1
10406,2022100212,1461,"(3:31) M.Gordon right guard to LV 34 for 7 yards (M.Butler, D.Harmon). FUMBLES (D.Harmon), RECOVERED by LV-A.Robertson at LV 32. A.Robertson for 68 yards, TOUCHDOWN.",2,1,10,DEN,LV,LV,41,03:31,10,10,N,51,0.490154214203358,0.509845785796642,2.98614955681842,SINGLEBACK,2x2,14.0,,,,,False,UNKNOWN,,,,,,,,,0,False,INSIDE_LEFT,,7,-59,0.232366323471069,-0.232366323471069,-9.98614955681842,False,POWER,LEAD,0,Quarters,Zone,1
10420,2022103007,1040,"(12:04) (Shotgun) Z.Wilson pass short left to T.Conklin for 8 yards, TOUCHDOWN.",2,3,6,NYJ,NE,NE,8,12:04,3,3,N,102,0.529617168009281,0.470382831990719,4.00984754960518,SHOTGUN,3x1,1.0,C,8.0,110.59,49.05,False,TRADITIONAL,3.75,INSIDE_BOX,2.575,2.57500004768372,,False,False,False,0,,,,8,8,0.109802279621363,-0.109802279621363,2.99015245039482,True,,,0,Red Zone,Other,1
